"Country or Area","Subgroup","Year","Source","Unit","Value","Value Footnotes"
"United Arab Emirates","Female 15+ yr","1990","ILO_KILM Database 5ed_2007","Percent","9.9",""
"United Arab Emirates","Female 15+ yr","1989","ILO_KILM Database 5ed_2007","Percent","9.6",""
"United Arab Emirates","Female 15+ yr","1988","ILO_KILM Database 5ed_2007","Percent","9.4",""
"United Arab Emirates","Female 15+ yr","1987","ILO_KILM Database 5ed_2007","Percent","9.2",""
"United Arab Emirates","Female 15+ yr","1986","ILO_KILM Database 5ed_2007","Percent","8.8",""
"United Arab Emirates","Female 15+ yr","1985","ILO_KILM Database 5ed_2007","Percent","8.5",""
"United Kingdom","Female 15+ yr","2006","ILO_KILM Database 5ed_2007","Percent","46.0",""
"United Kingdom","Female 15+ yr","2005","ILO_KILM Database 5ed_2007","Percent","45.9",""
"United Kingdom","Female 15+ yr","2004","ILO_KILM Database 5ed_2007","Percent","45.7",""
"United Kingdom","Female 15+ yr","2003","ILO_KILM Database 5ed_2007","Percent","45.4","1"
"United Kingdom","Female 15+ yr","2002","ILO_KILM Database 5ed_2007","Percent","45.6","1"
"United Kingdom","Female 15+ yr","2001","ILO_KILM Database 5ed_2007","Percent","45.4","1"
"United Kingdom","Female 15+ yr","2000","ILO_KILM Database 5ed_2007","Percent","45.2","1"
"United Kingdom","Female 15+ yr","1999","ILO_KILM Database 5ed_2007","Percent","45.1","1"
"United Kingdom","Female 15+ yr","1998","ILO_KILM Database 5ed_2007","Percent","45.0","1"
"United Kingdom","Female 15+ yr","1997","ILO_KILM Database 5ed_2007","Percent","44.9","1"
"United Kingdom","Female 15+ yr","1996","ILO_KILM Database 5ed_2007","Percent","44.6","1"
"United Kingdom","Female 15+ yr","1995","ILO_KILM Database 5ed_2007","Percent","44.3","1"
"United Kingdom","Female 15+ yr","1994","ILO_KILM Database 5ed_2007","Percent","44.2","1"
"United Kingdom","Female 15+ yr","1993","ILO_KILM Database 5ed_2007","Percent","44.1","1"
"United Kingdom","Female 15+ yr","1992","ILO_KILM Database 5ed_2007","Percent","43.7","1"
"United Kingdom","Female 15+ yr","1991","ILO_KILM Database 5ed_2007","Percent","43.4","1"
"United Kingdom","Female 15+ yr","1990","ILO_KILM Database 5ed_2007","Percent","43.3","1"
"United Kingdom","Female 15+ yr","1989","ILO_KILM Database 5ed_2007","Percent","43.1","1"
"United Kingdom","Female 15+ yr","1988","ILO_KILM Database 5ed_2007","Percent","42.6","1"
"United Kingdom","Female 15+ yr","1987","ILO_KILM Database 5ed_2007","Percent","42.4","1"
"United Kingdom","Female 15+ yr","1986","ILO_KILM Database 5ed_2007","Percent","42.1","1"
"United Kingdom","Female 15+ yr","1985","ILO_KILM Database 5ed_2007","Percent","41.5","1"
"United States of America","Female 15+ yr","2006","ILO_KILM Database 5ed_2007","Percent","46.3",""
"United States of America","Female 15+ yr","2005","ILO_KILM Database 5ed_2007","Percent","46.3",""
"United States of America","Female 15+ yr","2004","ILO_KILM Database 5ed_2007","Percent","46.2",""
"United States of America","Female 15+ yr","2003","ILO_KILM Database 5ed_2007","Percent","46.0","1"
"United States of America","Female 15+ yr","2002","ILO_KILM Database 5ed_2007","Percent","45.9","1"
"United States of America","Female 15+ yr","2001","ILO_KILM Database 5ed_2007","Percent","45.9","1"
"United States of America","Female 15+ yr","2000","ILO_KILM Database 5ed_2007","Percent","45.8","1"
"United States of America","Female 15+ yr","1999","ILO_KILM Database 5ed_2007","Percent","45.8","1"
"United States of America","Female 15+ yr","1998","ILO_KILM Database 5ed_2007","Percent","45.7","1"
"United States of America","Female 15+ yr","1997","ILO_KILM Database 5ed_2007","Percent","45.7","1"
"United States of America","Female 15+ yr","1996","ILO_KILM Database 5ed_2007","Percent","45.5","1"
"United States of America","Female 15+ yr","1995","ILO_KILM Database 5ed_2007","Percent","45.4","1"
"United States of America","Female 15+ yr","1994","ILO_KILM Database 5ed_2007","Percent","45.3","1"
"United States of America","Female 15+ yr","1993","ILO_KILM Database 5ed_2007","Percent","44.8","1"
"United States of America","Female 15+ yr","1992","ILO_KILM Database 5ed_2007","Percent","44.7","1"
"United States of America","Female 15+ yr","1991","ILO_KILM Database 5ed_2007","Percent","44.5","1"
"United States of America","Female 15+ yr","1990","ILO_KILM Database 5ed_2007","Percent","44.4","1"
"United States of America","Female 15+ yr","1989","ILO_KILM Database 5ed_2007","Percent","44.3","1"
"United States of America","Female 15+ yr","1988","ILO_KILM Database 5ed_2007","Percent","44.0","1"
"United States of America","Female 15+ yr","1987","ILO_KILM Database 5ed_2007","Percent","43.8","1"
"United States of America","Female 15+ yr","1986","ILO_KILM Database 5ed_2007","Percent","43.4","1"
"United States of America","Female 15+ yr","1985","ILO_KILM Database 5ed_2007","Percent","43.1","1"
"United States Virgin Islands","Female 15+ yr","2006","ILO_KILM Database 5ed_2007","Percent","46.2",""
"United States Virgin Islands","Female 15+ yr","2005","ILO_KILM Database 5ed_2007","Percent","46.2",""
"United States Virgin Islands","Female 15+ yr","2004","ILO_KILM Database 5ed_2007","Percent","46.2",""
"United States Virgin Islands","Female 15+ yr","2003","ILO_KILM Database 5ed_2007","Percent","46.2",""
"United States Virgin Islands","Female 15+ yr","2002","ILO_KILM Database 5ed_2007","Percent","46.2",""
"United States Virgin Islands","Female 15+ yr","2001","ILO_KILM Database 5ed_2007","Percent","46.2",""
"United States Virgin Islands","Female 15+ yr","2000","ILO_KILM Database 5ed_2007","Percent","46.2",""
"United States Virgin Islands","Female 15+ yr","1999","ILO_KILM Database 5ed_2007","Percent","46.2",""
"United States Virgin Islands","Female 15+ yr","1998","ILO_KILM Database 5ed_2007","Percent","46.2",""
"United States Virgin Islands","Female 15+ yr","1997","ILO_KILM Database 5ed_2007","Percent","46.2",""
"United States Virgin Islands","Female 15+ yr","1996","ILO_KILM Database 5ed_2007","Percent","44.2",""
"United States Virgin Islands","Female 15+ yr","1995","ILO_KILM Database 5ed_2007","Percent","45.1",""
"United States Virgin Islands","Female 15+ yr","1994","ILO_KILM Database 5ed_2007","Percent","45.1",""
"United States Virgin Islands","Female 15+ yr","1993","ILO_KILM Database 5ed_2007","Percent","46.0",""
"United States Virgin Islands","Female 15+ yr","1992","ILO_KILM Database 5ed_2007","Percent","44.0",""
"United States Virgin Islands","Female 15+ yr","1991","ILO_KILM Database 5ed_2007","Percent","44.9",""
"United States Virgin Islands","Female 15+ yr","1990","ILO_KILM Database 5ed_2007","Percent","45.8",""
"United States Virgin Islands","Female 15+ yr","1989","ILO_KILM Database 5ed_2007","Percent","43.8",""
"United States Virgin Islands","Female 15+ yr","1988","ILO_KILM Database 5ed_2007","Percent","44.7",""
"United States Virgin Islands","Female 15+ yr","1987","ILO_KILM Database 5ed_2007","Percent","45.7",""
"United States Virgin Islands","Female 15+ yr","1986","ILO_KILM Database 5ed_2007","Percent","43.5",""
"United States Virgin Islands","Female 15+ yr","1985","ILO_KILM Database 5ed_2007","Percent","44.4",""
"Uruguay","Female 15+ yr","2006","ILO_KILM Database 5ed_2007","Percent","44.7",""
"Uruguay","Female 15+ yr","2005","ILO_KILM Database 5ed_2007","Percent","44.4",""
"Uruguay","Female 15+ yr","2004","ILO_KILM Database 5ed_2007","Percent","44.1",""
"Uruguay","Female 15+ yr","2003","ILO_KILM Database 5ed_2007","Percent","43.8",""
"Uruguay","Female 15+ yr","2002","ILO_KILM Database 5ed_2007","Percent","43.8",""
"Uruguay","Female 15+ yr","2001","ILO_KILM Database 5ed_2007","Percent","43.1",""
"Uruguay","Female 15+ yr","2000","ILO_KILM Database 5ed_2007","Percent","42.8",""
"Uruguay","Female 15+ yr","1999","ILO_KILM Database 5ed_2007","Percent","42.3",""
"Uruguay","Female 15+ yr","1998","ILO_KILM Database 5ed_2007","Percent","41.9",""
"Uruguay","Female 15+ yr","1997","ILO_KILM Database 5ed_2007","Percent","41.7",""
"Uruguay","Female 15+ yr","1996","ILO_KILM Database 5ed_2007","Percent","41.7",""
"Uruguay","Female 15+ yr","1995","ILO_KILM Database 5ed_2007","Percent","41.6","1"
"Uruguay","Female 15+ yr","1994","ILO_KILM Database 5ed_2007","Percent","41.2","1"
"Uruguay","Female 15+ yr","1993","ILO_KILM Database 5ed_2007","Percent","40.8","1"
"Uruguay","Female 15+ yr","1992","ILO_KILM Database 5ed_2007","Percent","40.1","1"
"Uruguay","Female 15+ yr","1991","ILO_KILM Database 5ed_2007","Percent","40.1","1"
"Uruguay","Female 15+ yr","1990","ILO_KILM Database 5ed_2007","Percent","39.9","1"
"Uruguay","Female 15+ yr","1989","ILO_KILM Database 5ed_2007","Percent","39.2","1"
"Uruguay","Female 15+ yr","1988","ILO_KILM Database 5ed_2007","Percent","38.4","1"
"Uruguay","Female 15+ yr","1987","ILO_KILM Database 5ed_2007","Percent","37.5","1"
"Uruguay","Female 15+ yr","1986","ILO_KILM Database 5ed_2007","Percent","36.8","1"
"Uruguay","Female 15+ yr","1985","ILO_KILM Database 5ed_2007","Percent","35.8","1"
"Uzbekistan","Female 15+ yr","2006","ILO_KILM Database 5ed_2007","Percent","44.8",""
"Uzbekistan","Female 15+ yr","2005","ILO_KILM Database 5ed_2007","Percent","44.6",""
"Uzbekistan","Female 15+ yr","2004","ILO_KILM Database 5ed_2007","Percent","44.6",""
"Uzbekistan","Female 15+ yr","2003","ILO_KILM Database 5ed_2007","Percent","44.5",""
"Uzbekistan","Female 15+ yr","2002","ILO_KILM Database 5ed_2007","Percent","44.4",""
"Uzbekistan","Female 15+ yr","2001","ILO_KILM Database 5ed_2007","Percent","44.4",""
"Uzbekistan","Female 15+ yr","2000","ILO_KILM Database 5ed_2007","Percent","44.3",""
"Uzbekistan","Female 15+ yr","1999","ILO_KILM Database 5ed_2007","Percent","44.2",""
"Uzbekistan","Female 15+ yr","1998","ILO_KILM Database 5ed_2007","Percent","44.1",""
"Uzbekistan","Female 15+ yr","1997","ILO_KILM Database 5ed_2007","Percent","44.0",""
"Uzbekistan","Female 15+ yr","1996","ILO_KILM Database 5ed_2007","Percent","43.9",""
"Uzbekistan","Female 15+ yr","1995","ILO_KILM Database 5ed_2007","Percent","43.9",""
"Uzbekistan","Female 15+ yr","1994","ILO_KILM Database 5ed_2007","Percent","43.9",""
"Uzbekistan","Female 15+ yr","1993","ILO_KILM Database 5ed_2007","Percent","44.0",""
"Uzbekistan","Female 15+ yr","1992","ILO_KILM Database 5ed_2007","Percent","44.1",""
"Uzbekistan","Female 15+ yr","1991","ILO_KILM Database 5ed_2007","Percent","44.3",""
"Uzbekistan","Female 15+ yr","1990","ILO_KILM Database 5ed_2007","Percent","45.5",""
"Uzbekistan","Female 15+ yr","1989","ILO_KILM Database 5ed_2007","Percent","45.4",""
"Uzbekistan","Female 15+ yr","1988","ILO_KILM Database 5ed_2007","Percent","45.4",""
"Uzbekistan","Female 15+ yr","1987","ILO_KILM Database 5ed_2007","Percent","45.2",""
"Uzbekistan","Female 15+ yr","1986","ILO_KILM Database 5ed_2007","Percent","45.2",""
"Uzbekistan","Female 15+ yr","1985","ILO_KILM Database 5ed_2007","Percent","45.2",""
"Vanuatu","Female 15+ yr","2006","ILO_KILM Database 5ed_2007","Percent","46.9",""
"Vanuatu","Female 15+ yr","2005","ILO_KILM Database 5ed_2007","Percent","46.8",""
"Vanuatu","Female 15+ yr","2004","ILO_KILM Database 5ed_2007","Percent","46.7",""
"Vanuatu","Female 15+ yr","2003","ILO_KILM Database 5ed_2007","Percent","46.5",""
"Vanuatu","Female 15+ yr","2002","ILO_KILM Database 5ed_2007","Percent","46.9",""
"Vanuatu","Female 15+ yr","2001","ILO_KILM Database 5ed_2007","Percent","46.3",""
"Vanuatu","Female 15+ yr","2000","ILO_KILM Database 5ed_2007","Percent","46.2",""
"Vanuatu","Female 15+ yr","1999","ILO_KILM Database 5ed_2007","Percent","46.1",""
"Vanuatu","Female 15+ yr","1998","ILO_KILM Database 5ed_2007","Percent","46.0",""
"Vanuatu","Female 15+ yr","1997","ILO_KILM Database 5ed_2007","Percent","45.9",""
"Vanuatu","Female 15+ yr","1996","ILO_KILM Database 5ed_2007","Percent","45.8",""
"Vanuatu","Female 15+ yr","1995","ILO_KILM Database 5ed_2007","Percent","46.9",""
"Vanuatu","Female 15+ yr","1994","ILO_KILM Database 5ed_2007","Percent","46.2",""
"Vanuatu","Female 15+ yr","1993","ILO_KILM Database 5ed_2007","Percent","46.8",""
"Vanuatu","Female 15+ yr","1992","ILO_KILM Database 5ed_2007","Percent","45.9",""
"Vanuatu","Female 15+ yr","1991","ILO_KILM Database 5ed_2007","Percent","45.8",""
"Vanuatu","Female 15+ yr","1990","ILO_KILM Database 5ed_2007","Percent","46.5",""
"Vanuatu","Female 15+ yr","1989","ILO_KILM Database 5ed_2007","Percent","47.1","1"
"Vanuatu","Female 15+ yr","1988","ILO_KILM Database 5ed_2007","Percent","47.0",""
"Vanuatu","Female 15+ yr","1987","ILO_KILM Database 5ed_2007","Percent","45.3",""
"Vanuatu","Female 15+ yr","1986","ILO_KILM Database 5ed_2007","Percent","46.0",""
"Vanuatu","Female 15+ yr","1985","ILO_KILM Database 5ed_2007","Percent","45.9",""
"Venezuela","Female 15+ yr","2006","ILO_KILM Database 5ed_2007","Percent","41.5",""
"Venezuela","Female 15+ yr","2005","ILO_KILM Database 5ed_2007","Percent","40.9",""
"Venezuela","Female 15+ yr","2004","ILO_KILM Database 5ed_2007","Percent","40.3",""
"Venezuela","Female 15+ yr","2003","ILO_KILM Database 5ed_2007","Percent","39.3",""
"Venezuela","Female 15+ yr","2002","ILO_KILM Database 5ed_2007","Percent","38.3",""
"Venezuela","Female 15+ yr","2001","ILO_KILM Database 5ed_2007","Percent","37.5",""
"Venezuela","Female 15+ yr","2000","ILO_KILM Database 5ed_2007","Percent","36.8","1"
"Venezuela","Female 15+ yr","1999","ILO_KILM Database 5ed_2007","Percent","36.2",""
"Venezuela","Female 15+ yr","1998","ILO_KILM Database 5ed_2007","Percent","35.6",""
"Venezuela","Female 15+ yr","1997","ILO_KILM Database 5ed_2007","Percent","34.9",""
"Venezuela","Female 15+ yr","1996","ILO_KILM Database 5ed_2007","Percent","34.2",""
"Venezuela","Female 15+ yr","1995","ILO_KILM Database 5ed_2007","Percent","33.6","1"
"Venezuela","Female 15+ yr","1994","ILO_KILM Database 5ed_2007","Percent","31.9","1"
"Venezuela","Female 15+ yr","1993","ILO_KILM Database 5ed_2007","Percent","31.3","1"
"Venezuela","Female 15+ yr","1992","ILO_KILM Database 5ed_2007","Percent","31.8","1"
"Venezuela","Female 15+ yr","1991","ILO_KILM Database 5ed_2007","Percent","32.2","1"
"Venezuela","Female 15+ yr","1990","ILO_KILM Database 5ed_2007","Percent","31.8","1"
"Venezuela","Female 15+ yr","1989","ILO_KILM Database 5ed_2007","Percent","31.4","1"
"Venezuela","Female 15+ yr","1988","ILO_KILM Database 5ed_2007","Percent","31.0","1"
"Venezuela","Female 15+ yr","1987","ILO_KILM Database 5ed_2007","Percent","30.7","1"
"Venezuela","Female 15+ yr","1986","ILO_KILM Database 5ed_2007","Percent","30.3","1"
"Venezuela","Female 15+ yr","1985","ILO_KILM Database 5ed_2007","Percent","29.9","1"
"Vietnam","Female 15+ yr","2006","ILO_KILM Database 5ed_2007","Percent","48.4",""
"Vietnam","Female 15+ yr","2005","ILO_KILM Database 5ed_2007","Percent","48.5",""
"Vietnam","Female 15+ yr","2004","ILO_KILM Database 5ed_2007","Percent","48.5",""
"Vietnam","Female 15+ yr","2003","ILO_KILM Database 5ed_2007","Percent","48.5",""
"Vietnam","Female 15+ yr","2002","ILO_KILM Database 5ed_2007","Percent","48.5",""
"Vietnam","Female 15+ yr","2001","ILO_KILM Database 5ed_2007","Percent","48.5",""
"Vietnam","Female 15+ yr","2000","ILO_KILM Database 5ed_2007","Percent","48.5",""
"Vietnam","Female 15+ yr","1999","ILO_KILM Database 5ed_2007","Percent","48.5",""
"Vietnam","Female 15+ yr","1998","ILO_KILM Database 5ed_2007","Percent","48.5",""
"Vietnam","Female 15+ yr","1997","ILO_KILM Database 5ed_2007","Percent","48.5",""
"Vietnam","Female 15+ yr","1996","ILO_KILM Database 5ed_2007","Percent","48.5",""
"Vietnam","Female 15+ yr","1995","ILO_KILM Database 5ed_2007","Percent","48.4",""
"Vietnam","Female 15+ yr","1994","ILO_KILM Database 5ed_2007","Percent","48.4",""
"Vietnam","Female 15+ yr","1993","ILO_KILM Database 5ed_2007","Percent","48.4",""
"Vietnam","Female 15+ yr","1992","ILO_KILM Database 5ed_2007","Percent","48.4",""
"Vietnam","Female 15+ yr","1991","ILO_KILM Database 5ed_2007","Percent","48.4",""
"Vietnam","Female 15+ yr","1990","ILO_KILM Database 5ed_2007","Percent","48.4",""
"Vietnam","Female 15+ yr","1989","ILO_KILM Database 5ed_2007","Percent","48.3","1"
"Vietnam","Female 15+ yr","1988","ILO_KILM Database 5ed_2007","Percent","48.3",""
"Vietnam","Female 15+ yr","1987","ILO_KILM Database 5ed_2007","Percent","48.2",""
"Vietnam","Female 15+ yr","1986","ILO_KILM Database 5ed_2007","Percent","48.2",""
"Vietnam","Female 15+ yr","1985","ILO_KILM Database 5ed_2007","Percent","48.2",""
"Yemen","Female 15+ yr","2006","ILO_KILM Database 5ed_2007","Percent","28.2",""
"Yemen","Female 15+ yr","2005","ILO_KILM Database 5ed_2007","Percent","28.0",""
"Yemen","Female 15+ yr","2004","ILO_KILM Database 5ed_2007","Percent","27.8",""
"Yemen","Female 15+ yr","2003","ILO_KILM Database 5ed_2007","Percent","27.8",""
"Yemen","Female 15+ yr","2002","ILO_KILM Database 5ed_2007","Percent","27.5",""
"Yemen","Female 15+ yr","2001","ILO_KILM Database 5ed_2007","Percent","27.3",""
"Yemen","Female 15+ yr","2000","ILO_KILM Database 5ed_2007","Percent","27.1",""
"Yemen","Female 15+ yr","1999","ILO_KILM Database 5ed_2007","Percent","27.3",""
"Yemen","Female 15+ yr","1998","ILO_KILM Database 5ed_2007","Percent","27.3",""
"Yemen","Female 15+ yr","1997","ILO_KILM Database 5ed_2007","Percent","26.9",""
"Yemen","Female 15+ yr","1996","ILO_KILM Database 5ed_2007","Percent","26.9",""
"Yemen","Female 15+ yr","1995","ILO_KILM Database 5ed_2007","Percent","26.8",""
"Yemen","Female 15+ yr","1994","ILO_KILM Database 5ed_2007","Percent","27.2",""
"Yemen","Female 15+ yr","1993","ILO_KILM Database 5ed_2007","Percent","27.4",""
"Yemen","Female 15+ yr","1992","ILO_KILM Database 5ed_2007","Percent","27.5",""
"Yemen","Female 15+ yr","1991","ILO_KILM Database 5ed_2007","Percent","28.2",""
"Yemen","Female 15+ yr","1990","ILO_KILM Database 5ed_2007","Percent","27.5",""
"Yemen","Female 15+ yr","1989","ILO_KILM Database 5ed_2007","Percent","28.3",""
"Yemen","Female 15+ yr","1988","ILO_KILM Database 5ed_2007","Percent","28.4",""
"Yemen","Female 15+ yr","1987","ILO_KILM Database 5ed_2007","Percent","28.5",""
"Yemen","Female 15+ yr","1986","ILO_KILM Database 5ed_2007","Percent","28.8",""
"Yemen","Female 15+ yr","1985","ILO_KILM Database 5ed_2007","Percent","28.4",""
"Zambia","Female 15+ yr","2006","ILO_KILM Database 5ed_2007","Percent","42.6",""
"Zambia","Female 15+ yr","2005","ILO_KILM Database 5ed_2007","Percent","42.7",""
"Zambia","Female 15+ yr","2004","ILO_KILM Database 5ed_2007","Percent","42.8",""
"Zambia","Female 15+ yr","2003","ILO_KILM Database 5ed_2007","Percent","42.8",""
"Zambia","Female 15+ yr","2002","ILO_KILM Database 5ed_2007","Percent","42.9",""
"Zambia","Female 15+ yr","2001","ILO_KILM Database 5ed_2007","Percent","43.0",""
"Zambia","Female 15+ yr","2000","ILO_KILM Database 5ed_2007","Percent","43.1",""
"Zambia","Female 15+ yr","1999","ILO_KILM Database 5ed_2007","Percent","43.1",""
"Zambia","Female 15+ yr","1998","ILO_KILM Database 5ed_2007","Percent","43.1",""
"Zambia","Female 15+ yr","1997","ILO_KILM Database 5ed_2007","Percent","43.2",""
"Zambia","Female 15+ yr","1996","ILO_KILM Database 5ed_2007","Percent","43.2",""
"Zambia","Female 15+ yr","1995","ILO_KILM Database 5ed_2007","Percent","43.2",""
"Zambia","Female 15+ yr","1994","ILO_KILM Database 5ed_2007","Percent","43.2",""
"Zambia","Female 15+ yr","1993","ILO_KILM Database 5ed_2007","Percent","43.3",""
"Zambia","Female 15+ yr","1992","ILO_KILM Database 5ed_2007","Percent","43.2",""
"Zambia","Female 15+ yr","1991","ILO_KILM Database 5ed_2007","Percent","43.2",""
"Zambia","Female 15+ yr","1990","ILO_KILM Database 5ed_2007","Percent","43.1",""
